Transaction Type,Amount,Sender ID,Sender Balance,Transaction Time,Receiver ID,Receiver Balance,Device Type,IP Address,Latitude,Longitude,Is Fraudulent
PAYMENT,31159.08,C476519865,2624.83,0:39,M627108404,29134.58,Desktop,228.40.196.254,65.201865,-146.356891,0
WITHDRAWAL,18478.61,C345759453,14515.71,20:17,M531550479,77456.56,Web,226.254.196.37,11.023807,-111.764254,0
TRANSFER,36242.99,C923483903,13483.38,9:10,M437478705,47907.74,Web,74.177.230.202,-19.758177,-65.809449,0
WITHDRAWAL,7661.8,C170626580,69032.95,11:43,M623398913,66541.12,Web,218.221.112.223,18.043813,-17.81165,0
WITHDRAWAL,14173.59,C806006820,4999.28,7:39,M757178474,64376.06,Mobile,110.41.20.45,2.138838,-141.015838,1
PAYMENT,47281.2,C626033285,30002.92,15:34,M136042007,28970.5,Web,178.215.130.68,-4.309168,3.756045,0
TRANSFER,6792.57,C879031698,46293.77,1:31,M837587862,374.3,Mobile,154.227.133.206,80.845595,46.239664,0
TRANSFER,33948.71,C233819826,12968.72,2:58,M554130226,31552.53,Mobile,222.241.125.132,-69.862611,-37.593247,0
TRANSFER,21719.23,C902527442,6630.01,1:25,M375083433,40240.74,Desktop,150.96.233.150,86.330625,115.049367,0
WITHDRAWAL,27053.1,C408129736,63156.34,21:8,M944300576,31205.23,Desktop,97.24.240.79,41.979226,88.805321,0
WITHDRAWAL,20207.7,C480143934,50207.39,23:18,M338527655,55900.95,Desktop,37.54.116.94,69.207167,-2.352861,0
TRANSFER,21085.29,C577402978,94827.51,5:20,M354924177,34306.83,Desktop,33.187.129.222,7.033852,-103.387391,0
PAYMENT,4440.22,C262469062,95224.88,17:26,M507864976,95248.27,Web,104.16.226.110,-51.372939,-62.703773,1
WITHDRAWAL,33779.45,C547448740,68818.32,15:4,M901712326,49158.97,Mobile,83.104.177.106,0.875167,121.363152,0
WITHDRAWAL,9187.56,C850293026,30273.36,5:13,M353679927,81679.65,Desktop,167.57.145.233,3.587599,-9.170853,0
PAYMENT,16601.81,C474986098,79639.13,15:58,M188142562,39433.99,Mobile,93.146.251.233,-17.462582,2.429849,0
PAYMENT,3267.49,C375960272,70914.06,23:32,M111187396,27324.72,Desktop,76.49.115.39,-27.546618,101.952007,0
TRANSFER,5848.98,C282973439,76789.21,4:30,M173645567,37549.09,Desktop,126.171.59.71,72.41719,-113.734991,0
PAYMENT,1236.21,C202182651,86530.61,7:27,M221287203,67580.62,Web,166.98.249.49,20.447348,60.381071,0
TRANSFER,38900.87,C969930550,53961.8,22:12,M936433420,16878.08,Mobile,172.225.101.50,-46.821737,131.09084,0
WITHDRAWAL,12698.61,C501216129,43317.35,6:42,M741535351,80175.95,Web,142.88.110.25,-8.930514,29.956562,0
PAYMENT,19661.0,C755853562,84988.31,10:27,M660728544,31680.68,Mobile,59.212.165.119,45.484105,-161.507822,0
WITHDRAWAL,15549.13,C793697774,91127.3,20:0,M447182316,11644.37,Desktop,57.78.212.45,-32.324009,20.332934,0
TRANSFER,18720.29,C736024708,20917.82,10:30,M724014116,24424.34,Mobile,124.246.120.150,50.905227,-50.348069,0
WITHDRAWAL,41200.85,C391106434,61573.07,16:47,M733824227,27029.33,Desktop,199.125.128.47,-5.604449,157.939865,0
PAYMENT,25561.06,C766666111,49751.69,2:19,M249097255,45703.52,Mobile,16.252.229.185,-38.715121,-44.318344,0
TRANSFER,2636.39,C633892231,54184.84,7:27,M745874775,95451.75,Mobile,140.144.96.125,44.602895,-126.413717,0
TRANSFER,8074.64,C222842562,29242.47,1:44,M519336008,16488.15,Mobile,38.198.142.22,4.542074,98.487581,0
WITHDRAWAL,30217.24,C370576336,56197.08,4:5,M776900015,64907.48,Web,251.244.30.176,-65.312062,166.430658,0
WITHDRAWAL,18240.22,C434110779,42263.23,17:6,M944618580,18825.98,Web,131.155.181.147,-44.571057,-22.388839,0
TRANSFER,45387.78,C148348216,46694.39,12:39,M208731846,2599.55,Web,23.186.214.94,78.6959,146.836484,0
TRANSFER,3082.3,C232644837,63378.77,19:49,M743628304,37916.14,Web,166.143.216.211,34.438104,84.455969,0
PAYMENT,44625.16,C787681173,40797.74,18:24,M332529314,42974.34,Web,188.156.24.98,-33.831206,-57.377828,0
PAYMENT,29457.05,C940047988,16634.82,5:20,M725683991,47419.93,Web,210.224.238.80,-87.968053,107.866263,0
TRANSFER,40520.19,C644730667,24744.84,14:15,M805772822,73669.31,Desktop,241.81.117.22,-87.230259,-4.388768,0
TRANSFER,35260.16,C163780357,85941.69,13:33,M781159841,47119.3,Desktop,204.107.79.76,60.604948,33.937343,1
PAYMENT,15660.63,C464863078,23082.67,16:24,M719096260,25337.68,Web,91.88.114.149,-79.140562,-134.842511,0
PAYMENT,33270.4,C575950066,27445.17,2:45,M553039350,36308.66,Web,137.240.180.105,33.822023,41.860309,0
WITHDRAWAL,20951.77,C837063593,62998.29,6:14,M820489732,26417.34,Desktop,251.178.41.238,61.807882,16.461762,0
PAYMENT,14384.3,C355826351,86931.58,14:21,M783755022,2343.53,Mobile,110.232.166.217,-14.973632,-45.20562,0
TRANSFER,11413.02,C741138688,38276.71,6:39,M169617374,60880.24,Desktop,107.151.210.165,-48.48109,-134.083177,0
TRANSFER,19843.02,C976779126,37630.32,16:17,M194681502,21771.95,Web,36.211.40.127,-62.702439,100.681517,0
TRANSFER,5880.79,C959342753,48091.37,11:50,M448941918,51828.26,Mobile,55.88.120.172,-80.665943,-44.290296,0
PAYMENT,30271.94,C215728569,52437.1,11:17,M772085222,52654.74,Mobile,18.208.110.10,19.880792,37.996923,0
PAYMENT,30515.53,C771379356,5320.13,17:36,M523936485,70540.23,Web,76.157.206.204,-51.373121,96.677904,0
PAYMENT,20069.52,C623038096,18087.11,16:8,M586552210,20488.82,Mobile,126.99.28.38,-46.851427,21.417277,0
TRANSFER,16981.16,C584012059,41880.82,3:0,M734689266,96996.18,Mobile,57.25.45.51,-43.366484,-144.336551,0
PAYMENT,33950.37,C700403376,31917.86,20:58,M188996976,68797.23,Desktop,204.188.88.63,79.038791,-128.643861,0
WITHDRAWAL,20411.49,C368672123,69982.65,9:0,M110136992,86184.14,Desktop,72.124.150.35,66.245604,-154.7766,0
WITHDRAWAL,18726.4,C601520027,92699.47,1:56,M870755033,22420.56,Desktop,188.230.69.77,-82.800327,172.063952,0
PAYMENT,44433.84,C139109502,34942.69,18:23,M149549798,18614.23,Mobile,57.125.154.39,1.394266,-98.364557,0
PAYMENT,20452.76,C227464023,98727.64,18:26,M549465558,59778.53,Web,241.188.150.26,28.646563,98.796279,1
TRANSFER,27792.13,C200357227,29474.86,22:15,M408365038,12931.32,Mobile,98.218.240.242,-61.998169,-144.499673,0
TRANSFER,2453.37,C333174744,63380.92,15:19,M820858909,16799.75,Desktop,253.244.144.251,80.57209,169.37766,0
PAYMENT,47645.11,C191915127,35012.32,7:29,M691473937,73670.82,Mobile,63.189.99.191,55.324357,29.24728,0
WITHDRAWAL,22862.79,C996216528,98336.84,17:31,M682138931,90853.05,Web,172.234.84.35,-7.569003,175.039186,0
TRANSFER,30865.38,C940314525,61585.92,13:38,M340358052,89406.04,Mobile,156.87.198.201,68.827897,31.083578,0
TRANSFER,40506.56,C298830336,13119.63,10:10,M132024650,20593.73,Mobile,25.87.148.243,-72.682637,119.168145,0
TRANSFER,46595.22,C667893805,8903.46,18:46,M778967914,88377.66,Mobile,72.28.64.144,-12.508838,66.757296,0
WITHDRAWAL,49380.34,C717200626,21519.0,21:44,M245665520,32353.29,Mobile,200.81.165.60,-2.223312,109.396057,0
PAYMENT,45474.09,C206791079,39794.06,17:58,M599103858,80573.55,Desktop,224.189.238.251,86.750989,134.697415,0
PAYMENT,32493.22,C943598530,7067.01,1:47,M977355647,27437.99,Desktop,16.68.167.188,-5.73179,170.015401,0
TRANSFER,6478.44,C218705482,90903.89,19:2,M667249781,2028.37,Desktop,72.225.244.138,15.850489,-141.188955,0
WITHDRAWAL,25633.18,C175087765,90311.94,5:0,M753390782,81004.52,Desktop,47.218.255.74,77.741939,-157.059349,0
TRANSFER,37538.13,C174269725,90411.02,23:18,M817584562,78003.05,Web,30.97.220.14,18.944045,-47.543349,0
TRANSFER,37100.59,C454461332,52687.65,20:14,M514291290,8667.94,Desktop,66.29.96.67,60.004091,36.395007,0
PAYMENT,12966.99,C349468069,13418.58,20:9,M749093116,73528.96,Mobile,63.103.190.166,62.977808,-92.806851,0
WITHDRAWAL,23919.91,C279504321,83537.37,8:53,M929613748,16632.15,Desktop,36.239.162.205,44.13382,25.832511,0
TRANSFER,15898.93,C278660024,67398.18,14:54,M576560890,90803.56,Web,248.60.11.149,-4.429856,-131.321676,0
TRANSFER,43877.83,C350994733,28682.15,1:0,M525203354,75093.06,Web,52.180.254.100,58.187349,58.210135,0
PAYMENT,21580.52,C389012351,95589.16,12:42,M897804386,95462.98,Desktop,118.103.252.26,-1.442846,-5.712693,0
TRANSFER,45754.04,C436516768,21960.28,4:13,M911083719,57811.13,Web,108.93.198.95,-11.626603,-86.937695,0
TRANSFER,29334.48,C104737058,7235.41,19:0,M133501036,82124.91,Mobile,247.153.56.75,80.846765,-94.310374,0
WITHDRAWAL,8216.82,C822927311,22390.7,12:17,M644619872,30935.21,Desktop,104.108.118.61,-85.796502,105.713276,0
WITHDRAWAL,2233.02,C557839121,31284.4,23:18,M712963187,5307.16,Web,79.14.246.110,83.299986,121.793497,0
TRANSFER,15571.73,C496001682,33142.59,21:36,M171523404,9402.04,Mobile,187.69.22.13,87.309569,9.266454,0
PAYMENT,46998.83,C398293641,98617.28,17:17,M720750441,12663.43,Desktop,94.93.203.234,-82.566688,-68.365592,0
WITHDRAWAL,40727.76,C978091059,67815.45,17:1,M763520653,14160.48,Mobile,192.134.158.185,-40.712082,-169.15569,1
PAYMENT,517.34,C103942668,43339.79,18:59,M453232536,99176.31,Desktop,131.162.22.67,78.945682,80.369953,0
TRANSFER,45197.63,C754175086,30384.9,21:9,M504398711,13434.46,Mobile,220.113.159.114,59.46613,8.434597,0
PAYMENT,34757.16,C564349442,48663.33,18:14,M705333175,80982.12,Desktop,138.232.249.91,21.548555,168.327495,0
PAYMENT,42663.07,C608631340,12856.35,6:46,M234478562,89098.27,Mobile,90.42.208.182,-17.519045,-50.342224,0
TRANSFER,29683.38,C687271520,31299.14,3:1,M173811922,31897.79,Mobile,29.201.104.88,-34.48649,-50.480869,0
PAYMENT,13063.36,C498598926,23508.15,22:34,M626386890,67853.24,Desktop,140.219.19.190,-79.736208,108.927915,0
WITHDRAWAL,11144.89,C656736951,85165.03,14:33,M630618167,76086.53,Web,229.108.192.27,-3.844407,80.675034,0
PAYMENT,39864.48,C811887203,13310.19,19:45,M982473598,66539.07,Mobile,211.104.194.220,-25.061618,-97.412341,0
PAYMENT,47077.27,C297832919,70266.84,1:5,M360367312,40181.76,Desktop,240.101.83.46,-19.202321,165.225265,0
WITHDRAWAL,26547.19,C936821750,16709.1,19:36,M321252999,91375.2,Web,30.44.79.48,-52.510501,18.840998,0
WITHDRAWAL,31049.74,C913549717,3761.33,22:33,M991203736,41817.97,Desktop,207.94.113.188,36.587599,-128.278571,0
WITHDRAWAL,17516.95,C311412338,13379.93,6:42,M124853248,93658.58,Web,161.221.84.152,-37.572787,71.027852,0
PAYMENT,13440.3,C605506360,20590.5,23:3,M350947804,58908.62,Web,49.41.72.201,-10.358179,-139.484596,0
PAYMENT,41320.28,C621640154,1113.2,6:7,M381586350,93103.45,Desktop,161.83.173.231,42.670235,107.394284,0
PAYMENT,13023.32,C677869835,11035.03,11:55,M669896029,76139.14,Web,124.176.119.223,31.563569,143.40854,0
TRANSFER,48751.86,C501359020,14224.67,8:59,M165324784,51162.21,Desktop,165.153.45.32,13.524031,-137.875228,0
PAYMENT,23770.6,C915342810,51163.91,20:39,M364238285,8838.54,Mobile,150.99.87.245,-88.592793,106.388308,0
PAYMENT,9743.97,C485131827,37006.37,19:46,M338292051,33000.75,Desktop,60.162.124.56,-88.009792,138.067712,0
WITHDRAWAL,37531.13,C448449432,41391.45,13:45,M976317108,308.91,Desktop,227.45.10.165,-58.7758,-128.830051,0
TRANSFER,28397.02,C968586421,61814.05,1:28,M365009507,41458.16,Mobile,20.109.190.216,-86.028573,-144.0994,0
PAYMENT,35164.82,C777653196,433.08,6:42,M970227571,13576.19,Mobile,73.100.191.88,-49.718921,67.685653,0
WITHDRAWAL,45608.74,C442127074,81836.62,10:25,M323083567,70171.3,Mobile,212.45.109.131,36.860716,137.614044,0
PAYMENT,4048.75,C524608486,96523.01,10:37,M336748695,16529.31,Desktop,245.57.52.254,82.769474,148.411623,0
WITHDRAWAL,24394.49,C398888280,94689.94,6:36,M841004186,81672.22,Desktop,195.198.189.194,-81.102865,145.022647,0
TRANSFER,34893.3,C954106574,58237.83,2:0,M592447462,58051.3,Desktop,253.34.100.171,-84.447227,-14.497753,0
WITHDRAWAL,43162.09,C669952302,7744.03,11:12,M988835772,75747.72,Web,230.97.157.190,28.931739,-49.658083,1
WITHDRAWAL,3161.02,C492154475,93848.04,4:3,M790817163,62537.07,Web,167.53.152.68,27.739821,-94.465609,0
PAYMENT,32528.97,C786614291,33151.12,10:10,M748123570,70440.78,Web,196.184.146.13,-80.491497,112.422182,0
TRANSFER,41830.4,C539170738,95141.04,21:29,M231169209,31371.13,Web,158.64.241.228,31.7223,-83.494781,0
WITHDRAWAL,31095.35,C529760774,26590.02,16:58,M838799274,86240.85,Web,120.61.206.145,21.225813,22.517229,0
TRANSFER,25452.34,C210937317,71043.73,23:39,M298377762,37718.93,Mobile,222.23.18.91,-33.964172,-34.982729,1
PAYMENT,36973.95,C763685883,30693.99,5:53,M392059911,74196.38,Web,33.239.141.238,-55.491594,-58.578596,0
PAYMENT,41111.29,C503165154,79096.57,19:4,M524434759,73150.16,Desktop,175.147.56.225,-10.989851,38.032349,0
PAYMENT,5631.32,C565735527,69070.07,13:1,M761124622,55688.97,Mobile,43.160.112.68,-76.661281,-51.967966,0
PAYMENT,5868.1,C293957889,82866.72,21:0,M395338681,29584.25,Web,183.63.89.240,-72.572812,-7.201191,0
PAYMENT,33245.33,C762413875,11416.38,15:30,M624133036,91727.98,Web,65.143.106.86,-86.031968,-12.349607,0
PAYMENT,13593.07,C262605413,66029.85,13:51,M146513661,94515.51,Desktop,194.86.136.200,5.607239,-112.116035,0
WITHDRAWAL,29681.74,C387834781,1370.31,4:8,M367645250,69644.16,Desktop,164.87.40.93,-46.078644,-63.59919,0
PAYMENT,6094.64,C605806474,92633.13,20:22,M970194541,64626.31,Mobile,168.150.219.51,72.949518,-156.499899,0
TRANSFER,43241.05,C876698436,90906.68,5:55,M502408687,86603.87,Mobile,80.12.190.209,69.522687,138.395879,0
TRANSFER,31741.7,C796402614,29459.02,7:16,M634702150,19901.84,Mobile,114.45.235.72,62.543648,-127.616969,0
WITHDRAWAL,37709.99,C647465380,27629.37,0:8,M636534677,93872.57,Web,38.252.60.63,-65.520175,-7.724833,0
PAYMENT,43073.38,C729511811,79570.3,13:51,M293576968,56270.16,Desktop,138.202.19.109,-43.562064,-103.199481,0
WITHDRAWAL,25602.07,C948117226,74029.2,18:32,M456123318,13882.72,Desktop,113.189.70.228,-69.748298,65.753281,0
TRANSFER,25429.54,C362769066,84915.31,12:37,M960523899,61386.96,Mobile,211.178.85.250,-22.382613,121.177615,0
PAYMENT,24902.11,C349768742,10930.21,10:56,M904737157,82289.02,Web,70.230.129.127,-24.879142,-101.497352,0
WITHDRAWAL,33458.02,C376800449,4452.39,10:58,M784142674,98047.86,Web,241.177.72.242,57.268506,147.618622,0
WITHDRAWAL,13298.23,C773521018,24774.67,23:20,M893670623,99044.04,Mobile,110.157.202.144,49.16783,131.011269,0
PAYMENT,10912.02,C655697621,2005.33,8:31,M764837466,32393.57,Web,32.179.243.55,-4.799165,15.726897,0
TRANSFER,18889.5,C909446972,55189.61,13:51,M432059681,98991.81,Desktop,212.150.186.244,-22.169158,35.119099,0
TRANSFER,37446.75,C637164130,71527.76,15:49,M483007988,11014.65,Mobile,199.34.36.145,38.824687,-28.413324,0
TRANSFER,49389.4,C343071898,96149.5,15:0,M958131657,92703.09,Web,177.246.196.92,-29.373958,-51.394602,0
WITHDRAWAL,16846.65,C458959150,62500.45,5:58,M393035356,83693.51,Mobile,188.147.117.29,85.071731,-66.582819,1
WITHDRAWAL,15251.77,C341330157,65234.44,11:49,M785010066,17012.95,Web,26.78.192.18,-74.744823,-176.69484,0
PAYMENT,33568.25,C719673949,34430.69,23:19,M126692930,66405.85,Web,53.181.148.36,-14.461001,163.233325,0
WITHDRAWAL,34402.89,C137529450,74764.16,20:46,M796641963,10900.95,Desktop,189.67.242.94,-25.825201,28.428566,0
PAYMENT,19947.96,C413202695,27274.59,11:53,M861207131,31842.3,Web,50.84.136.116,10.297179,68.502349,0
TRANSFER,46749.96,C371979709,58920.67,1:23,M483378062,13299.55,Mobile,40.185.31.108,-86.099136,179.074636,0
TRANSFER,25924.5,C824301599,43635.79,15:27,M728026677,45829.45,Web,41.159.55.22,-66.124856,113.952246,0
TRANSFER,12390.49,C579324962,34717.29,14:39,M466593848,36128.05,Desktop,195.69.36.184,33.185551,-111.802012,0
TRANSFER,48994.86,C577372054,9159.36,11:12,M198955845,16425.67,Desktop,55.44.165.220,-49.122221,94.827299,0
TRANSFER,8352.7,C716770010,8141.78,18:12,M798324754,47633.03,Web,199.174.185.220,-5.95209,38.277705,0
PAYMENT,49291.14,C587532464,13111.38,3:13,M781548628,35436.02,Mobile,209.231.209.93,3.625063,-43.450664,0
PAYMENT,23594.73,C320684665,57179.17,21:29,M662994011,25191.31,Web,151.96.86.172,24.228819,-20.168531,0
TRANSFER,45446.01,C364263909,21216.59,5:13,M760537398,8474.88,Desktop,86.220.114.187,-57.409615,114.311407,0
TRANSFER,2459.6,C715658738,45626.75,0:25,M528496014,15571.29,Desktop,127.88.11.192,-28.708126,74.909707,1
PAYMENT,23793.66,C113314225,89823.56,0:20,M233205835,73615.14,Desktop,135.201.21.81,63.234324,3.003476,0
TRANSFER,33409.21,C242361375,47961.44,17:30,M349287298,74451.62,Web,70.102.135.112,59.851332,6.704735,0
TRANSFER,12668.55,C769604641,34754.86,19:54,M543747446,75728.35,Web,177.161.25.168,-33.707621,-10.277409,0
TRANSFER,34475.98,C960640466,87899.25,16:27,M372582829,9622.24,Desktop,82.186.81.144,11.718777,-37.993576,0
WITHDRAWAL,46485.15,C461005100,65726.1,0:35,M210704950,43225.94,Mobile,75.82.252.62,-24.530186,12.847071,0
TRANSFER,36010.96,C917137881,188.49,15:2,M213858508,41681.46,Web,124.170.120.16,-45.658882,78.585027,0
TRANSFER,37936.72,C493342862,1944.42,22:29,M338478095,65486.89,Web,58.81.32.102,-62.100332,-80.549913,0
WITHDRAWAL,7700.59,C191253079,53741.67,1:38,M251865154,24575.06,Desktop,71.212.250.144,-80.140206,91.690721,1
PAYMENT,27013.07,C627755189,35179.23,9:6,M858751226,18889.06,Mobile,195.116.14.16,77.125351,169.095817,0
TRANSFER,31632.41,C887523202,26648.76,16:24,M571783975,68364.79,Mobile,220.143.155.172,28.783166,-87.259509,0
PAYMENT,19158.86,C416128956,53472.94,21:59,M675545706,50206.5,Mobile,224.51.202.153,-64.225788,171.247904,0
TRANSFER,17392.79,C441401661,15503.88,17:18,M260312358,31362.93,Web,25.69.12.54,81.685591,-143.135083,0
TRANSFER,38830.67,C520398166,87591.89,10:45,M989316932,6275.3,Desktop,114.127.48.58,17.549517,93.951006,0
TRANSFER,47860.26,C214127160,36708.18,2:53,M686786463,3724.92,Mobile,63.138.61.224,27.680764,-55.866629,0
TRANSFER,21812.27,C487479268,99786.12,17:17,M412037266,39970.97,Web,187.195.198.151,50.708493,-63.795636,0
TRANSFER,38535.89,C880849962,40907.16,18:52,M591887123,188.7,Mobile,190.175.245.82,50.341676,135.797556,0
TRANSFER,10604.11,C118239920,18502.67,15:25,M829406664,70688.19,Mobile,132.221.76.61,-65.081033,-28.462158,0
WITHDRAWAL,45883.64,C616095423,80024.83,11:7,M271529744,18528.15,Desktop,99.151.217.245,1.495961,-171.978671,0
WITHDRAWAL,9081.53,C728357700,99317.68,0:59,M712281705,61154.85,Mobile,24.53.106.72,66.484135,29.802386,0
PAYMENT,660.74,C209689578,58253.59,7:36,M746288252,44820.63,Desktop,153.203.152.73,-35.053837,130.291761,0
WITHDRAWAL,1830.33,C826845193,45262.43,2:57,M100926702,47496.41,Web,249.219.128.55,56.014188,34.170424,0
PAYMENT,9483.16,C437592848,67616.18,20:32,M159043431,54528.5,Web,53.180.21.53,-44.963542,146.438786,0
WITHDRAWAL,38293.8,C405228855,82913.57,20:48,M774258634,20751.51,Desktop,84.56.48.93,-1.733095,33.664019,0
WITHDRAWAL,25532.96,C110276481,85667.4,8:20,M432129971,13108.05,Mobile,140.51.247.215,-54.556072,-119.325943,0
PAYMENT,35930.33,C139154418,84400.66,12:57,M173603609,21840.26,Web,141.208.51.44,-18.491634,167.538369,0
PAYMENT,17182.17,C207828969,59723.87,13:6,M168599908,28773.94,Desktop,135.218.93.109,-65.189311,-18.86858,0
WITHDRAWAL,7496.68,C483700366,94463.72,2:59,M464205291,20936.18,Web,249.227.174.193,24.154194,-74.692033,0
TRANSFER,35317.47,C519037488,4231.32,6:21,M743897319,51454.77,Desktop,61.252.82.135,-72.224614,152.986101,0
WITHDRAWAL,32203.46,C162747237,85841.73,2:3,M214264836,47207.9,Web,198.120.162.110,-23.97826,-165.717885,0
TRANSFER,46334.19,C155569492,19732.36,9:49,M256288614,40276.04,Mobile,86.205.18.130,-8.370631,122.45285,0
PAYMENT,4077.11,C124270599,30747.64,2:12,M441185293,33092.05,Desktop,35.139.69.191,-43.029022,148.354418,0
WITHDRAWAL,31474.19,C851869418,57300.35,19:6,M724276055,78765.22,Mobile,193.237.149.233,-82.354446,-19.4163,1
TRANSFER,44496.82,C644599821,99917.94,20:38,M933801018,60959.99,Mobile,183.167.54.141,16.03433,63.354019,0
PAYMENT,39044.01,C596126614,99712.01,13:51,M565593472,99864.7,Mobile,249.68.146.232,-47.549867,-3.240844,0
WITHDRAWAL,21527.84,C539687850,42200.87,12:7,M394656377,8390.25,Desktop,176.175.23.27,5.798982,-172.249198,0
PAYMENT,11863.33,C136727540,87590.11,0:41,M978172575,75655.28,Desktop,146.208.113.27,81.372189,-145.267642,0
TRANSFER,1093.31,C598102712,45189.96,21:29,M562591475,23140.46,Mobile,18.139.43.111,87.972741,-6.017085,0
TRANSFER,33618.96,C948971900,37514.06,11:2,M403521654,13576.3,Web,124.76.127.121,-59.787284,22.862574,0
WITHDRAWAL,36873.87,C893503413,74109.38,10:36,M683391915,74377.15,Mobile,13.29.110.139,50.98707,23.500095,1
PAYMENT,22078.59,C733494303,12835.76,3:6,M730280369,48337.17,Desktop,29.74.85.229,34.578842,134.416668,0
TRANSFER,8907.06,C974467234,31920.15,14:12,M589892401,63196.07,Web,38.197.37.206,-81.490406,-12.564515,0
TRANSFER,131.71,C295730078,61217.76,13:4,M572524825,68162.16,Desktop,80.19.252.168,2.382983,146.068776,0
TRANSFER,20045.34,C189067916,22931.96,9:35,M105392286,88063.43,Mobile,24.25.72.58,-33.819814,-57.52289,0
WITHDRAWAL,9455.73,C781937018,30991.62,2:27,M610863958,12972.93,Desktop,159.138.34.31,-25.001732,86.205443,0
TRANSFER,38817.57,C911285691,75556.39,12:53,M706244490,93851.96,Web,123.180.143.177,17.754151,-91.010295,0
TRANSFER,30346.75,C680888622,39014.34,12:42,M163882256,24035.73,Web,44.76.143.29,-1.405071,91.722621,0
PAYMENT,30660.66,C211526282,6773.76,23:32,M333716348,68062.23,Mobile,93.22.147.84,53.818012,-79.684858,0
PAYMENT,4687.51,C887439396,97285.6,17:55,M225932295,9473.83,Web,56.147.144.201,51.070223,31.40204,0
TRANSFER,17493.84,C989319855,4382.02,9:58,M602703270,66095.93,Mobile,63.55.33.49,-32.276325,72.857512,0
WITHDRAWAL,40566.11,C415047077,14065.06,9:45,M306466872,69612.9,Mobile,199.166.56.54,-79.271298,-12.055093,0
WITHDRAWAL,32044.56,C977286489,33032.67,17:37,M126404653,89192.19,Web,187.179.162.191,-41.41075,84.905949,0
WITHDRAWAL,27034.48,C893910500,40532.97,5:15,M188717088,99947.61,Mobile,112.159.72.105,-72.026252,158.952762,0
TRANSFER,10857.66,C501591459,31733.19,9:40,M167577627,98943.77,Mobile,102.118.132.237,51.539808,-77.232806,0
TRANSFER,14394.04,C820800681,88952.79,3:28,M106497486,30164.36,Desktop,104.91.114.60,52.903066,20.022443,0
PAYMENT,6030.39,C620151626,71847.91,0:0,M204451060,8960.86,Desktop,58.85.19.161,-14.72725,179.276104,0
